Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1991","1991","kg/ha","16127","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1992","1992","kg/ha","16326.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1993","1993","kg/ha","15452.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1994","1994","kg/ha","18132.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1995","1995","kg/ha","17292.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1996","1996","kg/ha","17699.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1997","1997","kg/ha","18196.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1998","1998","kg/ha","16559.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1999","1999","kg/ha","16503","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2000","2000","kg/ha","16292.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2001","2001","kg/ha","17381.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2002","2002","kg/ha","17430.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2003","2003","kg/ha","19234.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2004","2004","kg/ha","19460.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2005","2005","kg/ha","19944.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2006","2006","kg/ha","21057.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2007","2007","kg/ha","20794.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2008","2008","kg/ha","21245.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2009","2009","kg/ha","22520","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2010","2010","kg/ha","22862.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2011","2011","kg/ha","23301.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2012","2012","kg/ha","23447.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2013","2013","kg/ha","24541.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2014","2014","kg/ha","24527.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2015","2015","kg/ha","22705.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2016","2016","kg/ha","21652.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2017","2017","kg/ha","25079.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2018","2018","kg/ha","21250","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2019","2019","kg/ha","24428.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","21744.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","21492.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","22208.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","22262.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1961","1961","kg/ha","12728.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1962","1962","kg/ha","12500.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1963","1963","kg/ha","8063.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1964","1964","kg/ha","14001.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1965","1965","kg/ha","13752.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1966","1966","kg/ha","22342.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1967","1967","kg/ha","23605.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1968","1968","kg/ha","18324.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1969","1969","kg/ha","17079.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1970","1970","kg/ha","17600.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1971","1971","kg/ha","17510.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1972","1972","kg/ha","18311.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1973","1973","kg/ha","17522.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1974","1974","kg/ha","18167.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1975","1975","kg/ha","19328.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1976","1976","kg/ha","21995.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1977","1977","kg/ha","19799.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1978","1978","kg/ha","22420.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1979","1979","kg/ha","22520.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1980","1980","kg/ha","29928.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1981","1981","kg/ha","22821.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01324","Tangerines, mandarins, clementines","1982","1982","kg/ha","22728.1","A","Official figure",""
